,ph,Temperature,Humidity,Density,Electrical Conductivity,N,P,K,Ca,Mg,Particle Width,Particle Spacing,Cotton Crop,Grain Surface
4616,0.65652454,0.46894285,0.6490171,0.5613597,0.60645777,0.70402974,0.7186275,0.36745316,0.4231248,0.34516817,0,0,1,2
4617,0.65918696,0.46861452,0.650091,0.5635474,0.6069425,0.70616645,0.7205095,0.36983755,0.4254556,0.34771243,0,0,1,2
4618,0.66182405,0.46826547,0.6511847,0.56569,0.6072616,0.70809805,0.7224251,0.37222624,0.42804152,0.34999475,0,0,1,2
4619,0.6642522,0.46776667,0.65254015,0.5678084,0.6071592,0.7099665,0.72431433,0.3746513,0.43009478,0.35234323,0,0,1,2
4620,0.6666387,0.4670471,0.65364754,0.56998646,0.6069083,0.711772,0.72624654,0.37698397,0.43191338,0.35479307,0,0,1,2
4621,0.6690382,0.46626836,0.65467405,0.5721674,0.6064681,0.71394163,0.7279769,0.37915027,0.43371618,0.35728803,0,0,1,2
4622,0.6714258,0.4655306,0.6556037,0.574223,0.6061647,0.71632904,0.72937614,0.38125172,0.43562382,0.35965613,0,0,1,2
4623,0.6738378,0.46470994,0.6565331,0.57610065,0.6059156,0.7187342,0.73077875,0.38335404,0.43782488,0.36175796,0,0,1,2
4624,0.6762152,0.46391144,0.6574075,0.5778786,0.60578674,0.72087634,0.73211926,0.3854601,0.4400761,0.36377195,0,0,1,2
4625,0.6785893,0.4631238,0.6582211,0.57963717,0.60582,0.7224501,0.73321617,0.38781583,0.44234422,0.36583096,0,0,1,2
4626,0.68088245,0.46234602,0.65886426,0.581422,0.6058943,0.72396755,0.73410684,0.3903736,0.44467515,0.3679101,0,0,1,2
4627,0.6831909,0.4614682,0.65931547,0.5828842,0.6058611,0.7257438,0.7349794,0.3932219,0.44725677,0.36988792,0,0,1,2
4628,0.6854475,0.46035495,0.65976036,0.58436763,0.6057442,0.72759426,0.73599297,0.39618886,0.44994244,0.37177932,0,0,1,2
4629,0.6876804,0.45921528,0.6601721,0.5858081,0.60556835,0.72947323,0.7369017,0.3995452,0.45245716,0.37358373,0,0,1,2
4630,0.68990445,0.458018,0.66064644,0.58709145,0.6051252,0.7312249,0.7374977,0.40284097,0.45500395,0.3752135,0,0,1,2
4631,0.69211555,0.4564189,0.66085184,0.5883342,0.6046034,0.7329125,0.7379224,0.40608004,0.4576115,0.37684324,0,0,1,2
4632,0.6943422,0.45481464,0.6609983,0.589462,0.6041927,0.73443055,0.7383,0.40930155,0.46021277,0.37837818,0,0,1,2
4633,0.69650275,0.45342562,0.66105723,0.59027416,0.60377014,0.73554873,0.7386489,0.41259462,0.4627503,0.37985647,0,0,1,2
4634,0.69854736,0.45209095,0.6610653,0.59103215,0.6032784,0.73634815,0.7391417,0.41599214,0.46519625,0.38128716,0,0,1,2
4635,0.7005919,0.45079827,0.6609984,0.5918995,0.602921,0.737027,0.7399735,0.41906816,0.4676272,0.3827979,0,0,1,2
4636,0.7026379,0.44950855,0.66091996,0.59281236,0.6025825,0.7377008,0.74077815,0.42207378,0.47007033,0.38435677,0,0,1,2
4637,0.70468146,0.4482192,0.66084415,0.59372336,0.60224473,0.73835325,0.7415511,0.42513582,0.47253695,0.38591576,0,0,1,2
4638,0.7061919,0.4468285,0.6610306,0.5943734,0.6019276,0.7390506,0.74224573,0.42807922,0.47523367,0.3875702,0,0,1,2
4639,0.70742846,0.44525006,0.66135865,0.59497356,0.60153925,0.73986804,0.74277806,0.43095747,0.4779502,0.3892996,0,0,1,2
4640,0.7086299,0.4435873,0.66172737,0.5956026,0.6010581,0.74069875,0.7432581,0.43387657,0.4806701,0.39101976,0,0,1,2
4641,0.7098914,0.4417462,0.66195434,0.5962002,0.6006884,0.7413842,0.7437385,0.4368016,0.48341066,0.39270398,0,0,1,2
4642,0.7112702,0.43961263,0.6619601,0.5965698,0.6004358,0.7420611,0.74411446,0.43974596,0.48598978,0.39437437,0,0,1,2
4643,0.7126473,0.4374869,0.66182214,0.5967802,0.6000907,0.7423863,0.7444255,0.4425186,0.48822215,0.3957345,0,0,1,2
4644,0.7139803,0.43541142,0.6614425,0.59685737,0.599814,0.7427445,0.7446845,0.44519493,0.49045902,0.3970748,0,0,1,2
4645,0.7152664,0.43312865,0.66110694,0.5970356,0.5995724,0.74309117,0.74493706,0.4478567,0.49270687,0.3984388,0,0,1,2
4646,0.71656644,0.43055603,0.6607547,0.59736633,0.5993037,0.74326986,0.74532723,0.45047557,0.49489772,0.39979872,0,0,1,2
4647,0.71778435,0.42772713,0.66030973,0.59776235,0.5990728,0.7433943,0.74579275,0.453031,0.49697584,0.4012164,0,0,1,2
4648,0.71878624,0.42470717,0.6599196,0.5981874,0.5988232,0.74337155,0.74615806,0.45560786,0.49885923,0.40253296,0,0,1,2
4649,0.7196176,0.42162833,0.65958107,0.598599,0.5985394,0.743124,0.74652827,0.45814893,0.5006211,0.40383437,0,0,1,2
4650,0.72044927,0.41855523,0.65917695,0.5989149,0.598272,0.7427491,0.74700356,0.46079278,0.5023283,0.40516913,0,0,1,2
4651,0.7212808,0.4154873,0.65873086,0.5991908,0.59811324,0.74230045,0.747526,0.4632804,0.5038606,0.4064186,0,0,1,2
4652,0.7220442,0.412426,0.65833044,0.599398,0.59787655,0.7418264,0.748171,0.46581218,0.5051363,0.4076443,0,0,1,2
4653,0.72278816,0.40928075,0.6580108,0.59944594,0.5976566,0.7413694,0.74876577,0.4684438,0.5063635,0.40883383,0,0,1,2
4654,0.7236144,0.40592465,0.65752465,0.5997024,0.59723604,0.7409533,0.7493429,0.47117448,0.50745803,0.40976387,0,0,1,2
4655,0.72437423,0.40260604,0.6569247,0.59993476,0.59676075,0.74057835,0.7499101,0.47400123,0.508365,0.4106855,0,0,1,2
4656,0.7251024,0.3993897,0.65616626,0.6001636,0.5961532,0.7400567,0.75054467,0.47694683,0.50920284,0.4116182,0,0,1,2
4657,0.7258284,0.39621845,0.65535116,0.60017675,0.59554124,0.73934656,0.7512208,0.48002794,0.51001173,0.4125339,0,0,1,2
4658,0.7265167,0.39303032,0.6542617,0.6000973,0.59526336,0.7381557,0.75146896,0.48308548,0.51099133,0.4134953,0,0,1,2
4659,0.7272194,0.38976818,0.65314156,0.6001783,0.59489053,0.7369377,0.75168973,0.48603776,0.5119229,0.41462594,0,0,1,2
4660,0.7279674,0.38643244,0.65204567,0.6003466,0.594479,0.7355813,0.7518697,0.48890275,0.51290554,0.41574684,0,0,1,2
4661,0.7287149,0.38313714,0.6509351,0.6004559,0.5941268,0.7342654,0.75195473,0.49165112,0.51374364,0.41674882,0,0,1,2
4662,0.7293045,0.37995315,0.6496752,0.6009294,0.5938115,0.732905,0.7519497,0.49441049,0.51402456,0.4177326,0,0,1,2
4663,0.72989357,0.37679142,0.6483938,0.6013637,0.59365004,0.73140377,0.75177014,0.4971299,0.51472074,0.41834491,0,0,1,2
4664,0.7302188,0.3735842,0.64712924,0.6017305,0.59353364,0.72976565,0.75171256,0.49989256,0.515393,0.41893315,0,0,1,2
4665,0.7303141,0.37043443,0.64585227,0.6020462,0.5935326,0.72792715,0.7518466,0.5024578,0.51597047,0.41958433,0,0,1,2
4666,0.7302555,0.36735746,0.6443625,0.60230327,0.593595,0.7260665,0.7519568,0.5048827,0.51651305,0.4201936,0,0,1,2
4667,0.7301669,0.36420226,0.64307386,0.6025629,0.5935807,0.7241563,0.75201803,0.5071568,0.51701516,0.42078048,0,0,1,2
4668,0.73004895,0.3609793,0.64177215,0.6027752,0.5934734,0.72208357,0.75204706,0.5092269,0.51756024,0.42131636,0,0,1,2
4669,0.72991586,0.35775352,0.6402395,0.6029371,0.59340304,0.7197416,0.7519961,0.5112761,0.51815224,0.42182305,0,0,1,2
4670,0.7295382,0.35467598,0.6386483,0.60310316,0.5933282,0.7172761,0.751936,0.5133295,0.51864237,0.42233205,0,0,1,2
4671,0.72910786,0.35158682,0.63712424,0.6032751,0.59324515,0.7147809,0.75206953,0.51557535,0.51886153,0.422733,0,0,1,2
4672,0.72861296,0.34851754,0.63563377,0.6034637,0.59318674,0.71214557,0.75221646,0.5178402,0.5190179,0.42299128,0,0,1,2
4673,0.72805923,0.34545034,0.63413966,0.6036512,0.5931421,0.7094399,0.7523427,0.5201024,0.5187927,0.42323726,0,0,1,2
4674,0.72744846,0.34234074,0.63298404,0.6034985,0.59309834,0.706733,0.7524693,0.52235746,0.5184547,0.42368484,0,0,1,2
4675,0.72683513,0.33923686,0.63199365,0.6033888,0.5928857,0.7040429,0.7525624,0.5243985,0.51840645,0.42391852,0,0,1,2
4676,0.72622037,0.33613664,0.6309946,0.60327995,0.59260637,0.7015142,0.7526693,0.52641547,0.5183219,0.42386085,0,0,1,2
4677,0.7255741,0.33304906,0.63003814,0.6031294,0.5922628,0.6990979,0.7526597,0.52847224,0.5182579,0.423738,0,0,1,2
4678,0.7249161,0.32989857,0.628785,0.6032601,0.5918359,0.69652,0.7525793,0.5307087,0.51800376,0.42343974,0,0,1,2
4679,0.72421515,0.3267148,0.6273691,0.6034165,0.5914299,0.6938756,0.7523919,0.5330127,0.517587,0.42309585,0,0,1,2
4680,0.72348624,0.32346958,0.6259107,0.60353106,0.5910524,0.6914877,0.75176656,0.5351881,0.5170794,0.42269883,0,0,1,2
4681,0.7228776,0.320164,0.6244523,0.6036456,0.59055597,0.68912405,0.75107217,0.5372908,0.51652545,0.42228833,0,0,1,2
4682,0.7222747,0.3168694,0.62298566,0.6037515,0.5900545,0.6867831,0.75044364,0.5393067,0.5157718,0.42192012,0,0,1,2
4683,0.72172683,0.31356132,0.6215038,0.6039051,0.589517,0.68434244,0.7498887,0.5410958,0.5150141,0.42160597,0,0,1,2
4684,0.7211784,0.3102535,0.62002164,0.6040336,0.58896655,0.6817459,0.74927473,0.5426892,0.51417094,0.42142636,0,0,1,2
4685,0.7206302,0.30694696,0.6185382,0.60414165,0.5884191,0.67910016,0.74853384,0.5443196,0.51328343,0.42127493,0,0,1,2
4686,0.72006094,0.30368632,0.6170088,0.6042893,0.5877942,0.676511,0.7474981,0.5461418,0.51212186,0.4211617,0,0,1,2
4687,0.71939117,0.30049914,0.6153971,0.604516,0.58715206,0.6738764,0.7465111,0.54791963,0.5108644,0.42107138,0,0,1,2
4688,0.71868896,0.29733366,0.61376125,0.6047553,0.5864869,0.67123675,0.74547523,0.54964024,0.50960326,0.4209289,0,0,1,2
4689,0.7179872,0.29416826,0.6121253,0.6049776,0.5858291,0.6686424,0.7443348,0.55134237,0.5083317,0.42072794,0,0,1,2
4690,0.71728486,0.2910029,0.61048925,0.6053266,0.58506656,0.66655433,0.74265534,0.55300426,0.50714236,0.42036656,0,0,1,2
4691,0.7165544,0.28787047,0.60896623,0.60564446,0.5842404,0.6645284,0.74091595,0.5546612,0.50596535,0.41998005,0,0,1,2
4692,0.71582097,0.2847767,0.607442,0.6059514,0.5833911,0.66250205,0.73917484,0.5563166,0.5047886,0.41958165,0,0,1,2
4693,0.71509665,0.28173846,0.60587317,0.60620946,0.58250594,0.66048384,0.73744565,0.5578265,0.50365984,0.41918576,0,0,1,2
4694,0.7143747,0.27879336,0.6042628,0.6063795,0.58162946,0.65861124,0.73552746,0.55919045,0.5026163,0.41889265,0,0,1,2
4695,0.71365386,0.27578226,0.6025794,0.6066577,0.5807867,0.6567414,0.7334796,0.56052125,0.50151134,0.4185997,0,0,1,2
4696,0.71293175,0.2727681,0.60074484,0.6069624,0.5799806,0.6548472,0.73138195,0.56184876,0.500407,0.41826096,0,0,1,2
4697,0.7121982,0.26964253,0.5988182,0.60703236,0.5791352,0.653013,0.7292831,0.56325793,0.49956024,0.41773725,0,0,1,2
4698,0.7114642,0.26647234,0.5970309,0.60683846,0.57827306,0.6512392,0.7272915,0.5647971,0.49893594,0.41723108,0,0,1,2
4699,0.7107273,0.26329124,0.5952667,0.6066094,0.57739854,0.64946365,0.72528434,0.5663494,0.49823743,0.41669527,0,0,1,2
4700,0.61611676,0.47458434,0.6265653,0.53740364,0.58482194,0.6672477,0.69323283,0.31985188,0.37998566,0.30753884,0,0,1,2
4701,0.61882144,0.47394732,0.6287865,0.53860503,0.5864849,0.66977257,0.6944672,0.32266632,0.3830787,0.3098033,0,0,1,2
4702,0.62153566,0.47338656,0.6307654,0.53978693,0.5881413,0.67226255,0.6958115,0.32559487,0.38638568,0.3120714,0,0,1,2
4703,0.6242315,0.4728425,0.6327111,0.54096216,0.5897978,0.67472655,0.69721335,0.3284915,0.38956925,0.31431684,0,0,1,2
4704,0.6269235,0.47243595,0.6343714,0.5421366,0.59148407,0.67721194,0.6985555,0.33166024,0.3925167,0.3165199,0,0,1,2
4705,0.629564,0.47200537,0.6360209,0.54331684,0.59313,0.67978585,0.7000389,0.33494282,0.395488,0.31853294,0,0,1,2
4706,0.63211024,0.47186527,0.63735646,0.544572,0.5945863,0.6823882,0.701543,0.3384122,0.3976916,0.3204989,0,0,1,2
4707,0.63464594,0.47190422,0.6385479,0.5458812,0.59607214,0.68498856,0.7030522,0.34174117,0.4000303,0.32254383,0,0,1,2
4708,0.6371518,0.47189805,0.6397352,0.5471791,0.59755576,0.68751955,0.70453256,0.34502405,0.40258256,0.32468185,0,0,1,2
4709,0.63962966,0.47189575,0.64094704,0.54870534,0.5989397,0.68994737,0.70610535,0.34783232,0.40536386,0.326857,0,0,1,2
4710,0.64211243,0.47189218,0.64211863,0.550297,0.6003372,0.69209236,0.707753,0.35072327,0.40810385,0.32910562,0,0,1,2
4711,0.6445775,0.47189364,0.643287,0.55189806,0.6017341,0.6942416,0.7094619,0.35368717,0.41069558,0.33151168,0,0,1,2
4712,0.6469659,0.47185948,0.64441013,0.55349696,0.6031222,0.6964804,0.7111679,0.35671067,0.41327795,0.334317,0,0,1,2
4713,0.649351,0.4717747,0.6455774,0.55516654,0.6044518,0.6987167,0.7128623,0.35941878,0.41588065,0.33710518,0,0,1,2
4714,0.6518654,0.47152624,0.6467481,0.5575444,0.6052046,0.701026,0.7146479,0.36198634,0.41847062,0.33971488,0,0,1,2
4715,0.65452355,0.47116652,0.64783186,0.5600078,0.6058183,0.7032056,0.71648324,0.36447865,0.42100248,0.3423374,0,0,1,2
4716,0.65718144,0.47080672,0.6490911,0.5623356,0.6064326,0.70534045,0.7184121,0.36679202,0.42330527,0.34496358,0,0,1,2
4717,0.6598439,0.47047287,0.6503118,0.5646179,0.60693467,0.7074539,0.7203146,0.36918122,0.42563787,0.3475158,0,0,1,2
4718,0.6624756,0.47009763,0.6514896,0.56680363,0.6071164,0.70931137,0.7222483,0.37157008,0.42816418,0.34984732,0,0,1,2
4719,0.6648617,0.4695572,0.65300316,0.56894225,0.60705805,0.71113104,0.7241526,0.37401867,0.4302891,0.35225558,0,0,1,2
4720,0.667193,0.46897212,0.6543168,0.57095915,0.6069275,0.71302086,0.7259878,0.37637755,0.43214914,0.35466972,0,0,1,2
4721,0.66953564,0.46816334,0.65541685,0.5730807,0.60678536,0.7149621,0.72774523,0.3787062,0.4340983,0.35698876,0,0,1,2
4722,0.6719625,0.46722803,0.6564491,0.5750405,0.6064843,0.71721494,0.7291664,0.38089123,0.4361804,0.35918567,0,0,1,2
4723,0.6743788,0.46643898,0.65722734,0.576898,0.6062059,0.7196157,0.73056674,0.38299748,0.4383546,0.36129406,0,0,1,2
4724,0.6767528,0.4656398,0.65804636,0.5786851,0.6059666,0.72203493,0.73196304,0.38510326,0.44062677,0.36336526,0,0,1,2
4725,0.67913675,0.4648228,0.658864,0.58048034,0.605812,0.72405064,0.7331385,0.38726664,0.44291428,0.36550203,0,0,1,2
4726,0.6814448,0.4640081,0.6595366,0.5821958,0.60579085,0.7256482,0.7339943,0.3898471,0.4453235,0.36754173,0,0,1,2
4727,0.6837535,0.46310037,0.66019094,0.5838485,0.60569423,0.7272522,0.7349289,0.39263082,0.44788286,0.3694829,0,0,1,2
4728,0.6860675,0.46191034,0.66070116,0.58536667,0.6055891,0.728983,0.73597956,0.3955767,0.45055497,0.37136605,0,0,1,2
4729,0.68828344,0.46072814,0.6611676,0.5868132,0.6054202,0.7308443,0.73697555,0.39882004,0.45316505,0.37318426,0,0,1,2
4730,0.6904555,0.45958802,0.6615825,0.58810055,0.6049408,0.7325576,0.73768806,0.40204537,0.45575514,0.3748521,0,0,1,2
4731,0.69267637,0.45813546,0.6616859,0.5892706,0.6044082,0.73429286,0.7381443,0.4052899,0.45834276,0.37648177,0,0,1,2
4732,0.6948654,0.4566186,0.66183275,0.59023345,0.6039709,0.7358293,0.7385198,0.4084849,0.4609517,0.37810534,0,0,1,2
4733,0.69696087,0.45527214,0.6619633,0.59096646,0.6034882,0.737133,0.7388592,0.4118192,0.4634468,0.37964165,0,0,1,2
4734,0.69903684,0.4539991,0.66198546,0.5916954,0.60286415,0.7383551,0.7392117,0.41528764,0.46589434,0.3810504,0,0,1,2
4735,0.701052,0.45269787,0.6619654,0.5923978,0.6023991,0.7392262,0.7398145,0.41844606,0.4683067,0.38257504,0,0,1,2
4736,0.70310956,0.45141903,0.66188526,0.5932712,0.6020636,0.7399141,0.7406174,0.42145118,0.47074956,0.38413388,0,0,1,2
4737,0.70520955,0.45019493,0.6617878,0.59411436,0.60168594,0.74059194,0.741426,0.42431843,0.4732386,0.38579187,0,0,1,2
4738,0.7065637,0.4487268,0.66201514,0.5946866,0.6013049,0.7412479,0.74214596,0.42713258,0.47585046,0.38756272,0,0,1,2
4739,0.7077655,0.4471051,0.66239864,0.595259,0.60087466,0.7419266,0.7427616,0.43001813,0.47852916,0.3893059,0,0,1,2
4740,0.7089507,0.44540602,0.66271794,0.59584856,0.60047793,0.7426818,0.7433023,0.43291235,0.48124397,0.39103073,0,0,1,2
4741,0.7101752,0.44352064,0.6630127,0.5963625,0.60006696,0.74338067,0.74378306,0.43581417,0.4839421,0.39268988,0,0,1,2
4742,0.7114732,0.44149843,0.66306335,0.5967054,0.59979844,0.74417067,0.7440308,0.43877146,0.48657644,0.39432055,0,0,1,2
4743,0.7127375,0.43947428,0.6627143,0.5967266,0.59962255,0.74473083,0.7441295,0.44167155,0.48886338,0.3957392,0,0,1,2
4744,0.71403635,0.43732747,0.66237783,0.59680766,0.5992552,0.7451029,0.74442846,0.44436374,0.49108708,0.39714274,0,0,1,2
4745,0.71539927,0.4348711,0.662078,0.5969303,0.59880257,0.74543303,0.74479675,0.44697905,0.49334854,0.39852145,0,0,1,2
4746,0.7168125,0.4321025,0.66174585,0.5971975,0.5987107,0.7454743,0.7450933,0.44961083,0.49556246,0.39991918,0,0,1,2
4747,0.7181012,0.4292859,0.66135573,0.59756976,0.59851015,0.74560124,0.74551433,0.45218128,0.4976162,0.40136522,0,0,1,2
4748,0.7190374,0.42630905,0.66105014,0.5980075,0.5982098,0.7455349,0.7458552,0.45473564,0.4994995,0.4027109,0,0,1,2
4749,0.71985877,0.42323,0.6607892,0.5982653,0.59795535,0.74528813,0.74628544,0.457349,0.5012322,0.4040112,0,0,1,2
4750,0.72068024,0.420151,0.6604205,0.59849197,0.597697,0.7449832,0.7466777,0.4600612,0.5029915,0.40536097,0,0,1,2
4751,0.72143185,0.41712108,0.66003907,0.59873646,0.5974341,0.7445539,0.7471615,0.4627374,0.504444,0.4066639,0,0,1,2
4752,0.7221826,0.41409642,0.6596391,0.59896594,0.59712946,0.74406064,0.7477664,0.4654073,0.50570595,0.40792084,0,0,1,2
4753,0.7228568,0.41105512,0.65921205,0.59905887,0.5968072,0.7435668,0.7484248,0.4679538,0.5069797,0.4091722,0,0,1,2
4754,0.7235991,0.40790376,0.6586292,0.59931,0.59639025,0.7431429,0.7490449,0.47061816,0.5081325,0.41021624,0,0,1,2
4755,0.724327,0.404758,0.6579233,0.59947103,0.5958828,0.74282146,0.74961126,0.47341606,0.50912195,0.41116038,0,0,1,2
4756,0.7250479,0.4016111,0.65714985,0.5995693,0.59521544,0.7425429,0.75019294,0.47621647,0.51006556,0.41214433,0,0,1,2
4757,0.7257335,0.39843115,0.6561787,0.599717,0.59453356,0.74188095,0.7508424,0.47915113,0.5108875,0.41312128,0,0,1,2
4758,0.7264221,0.39517632,0.6549957,0.5997697,0.59403676,0.7406277,0.7512305,0.48231223,0.51172686,0.41404298,0,0,1,2
4759,0.727126,0.39187595,0.6538288,0.5999114,0.59352744,0.7393864,0.7513877,0.48531047,0.51267606,0.41511962,0,0,1,2
4760,0.72783875,0.38851508,0.6527234,0.6000058,0.59319973,0.73797673,0.751534,0.4882319,0.5136083,0.4162409,0,0,1,2
4761,0.728445,0.3852519,0.6516408,0.60007507,0.5928431,0.7365287,0.75162387,0.49107808,0.5143483,0.41727594,0,0,1,2
4762,0.7289842,0.38210422,0.65037125,0.6005181,0.59255314,0.7351746,0.75153935,0.49374884,0.51461214,0.41836417,0,0,1,2
4763,0.72956103,0.37895626,0.6490868,0.60092294,0.5924001,0.7337827,0.7514047,0.4963985,0.51511973,0.419271,0,0,1,2
4764,0.7298225,0.37574062,0.64782846,0.60127825,0.59228843,0.73222697,0.7512861,0.4990735,0.51581085,0.41987416,0,0,1,2
4765,0.7298328,0.3726159,0.64648175,0.60153097,0.5923047,0.7304374,0.75136226,0.50169647,0.51640314,0.42050675,0,0,1,2
4766,0.7298049,0.36953065,0.64512813,0.6017209,0.5923019,0.728568,0.75149184,0.5042533,0.5169522,0.4211424,0,0,1,2
4767,0.7297354,0.36638445,0.64394766,0.60193974,0.5923086,0.72652656,0.75151104,0.5067154,0.51742744,0.4216988,0,0,1,2
4768,0.72964257,0.3631873,0.6425589,0.6021454,0.5923013,0.7242553,0.7515964,0.5088146,0.5179451,0.42221907,0,0,1,2
4769,0.7294939,0.35996976,0.6410311,0.6022758,0.5922239,0.72195226,0.7516059,0.5108164,0.51851606,0.42278826,0,0,1,2
4770,0.72911626,0.3568919,0.6394403,0.6024417,0.59218043,0.7195134,0.75149864,0.5128431,0.5190162,0.42331505,0,0,1,2
4771,0.72873896,0.353814,0.63784933,0.6026078,0.59208834,0.71702147,0.75160056,0.51504326,0.51921934,0.4237827,0,0,1,2
4772,0.72829753,0.35072,0.6363382,0.60278016,0.5920231,0.7144231,0.75175256,0.5173112,0.5194337,0.42408833,0,0,1,2
4773,0.72771615,0.34771073,0.63499296,0.6030139,0.59183383,0.7117538,0.7519089,0.51958865,0.5194122,0.4243903,0,0,1,2
4774,0.72706926,0.3447007,0.63367045,0.6033164,0.59156203,0.70910215,0.7520548,0.5217376,0.51918215,0.42486,0,0,1,2
4775,0.7263764,0.34165695,0.63275325,0.6032323,0.59128994,0.70641446,0.7521594,0.523801,0.51913565,0.42530692,0,0,1,2
4776,0.725693,0.3385854,0.63186777,0.6031259,0.5909978,0.7037996,0.7522978,0.5257955,0.5190898,0.42533952,0,0,1,2
4777,0.72493523,0.33534762,0.6308923,0.6030434,0.5906706,0.7013131,0.7523913,0.5278397,0.5190666,0.42524815,0,0,1,2
4778,0.7241774,0.33210996,0.62953097,0.6031982,0.5903538,0.6986872,0.7523454,0.5300418,0.5188843,0.42501217,0,0,1,2
4779,0.7234197,0.32887238,0.62814367,0.603371,0.59001774,0.69603944,0.7523238,0.53230655,0.51852334,0.4246875,0,0,1,2
4780,0.7227377,0.32560292,0.6266903,0.60348994,0.58953565,0.6937073,0.7517912,0.53446513,0.51803535,0.42433146,0,0,1,2
4781,0.72214174,0.3223186,0.6252173,0.6035886,0.5890651,0.69133496,0.75123745,0.53657037,0.5174638,0.42395163,0,0,1,2
4782,0.7215887,0.31909385,0.62370473,0.6036474,0.5885366,0.68899286,0.7507092,0.53857875,0.51670283,0.4236081,0,0,1,2
4783,0.7210402,0.31579596,0.62221885,0.6037819,0.5879849,0.6865026,0.75014323,0.5403993,0.5159022,0.4233074,0,0,1,2
4784,0.72049206,0.31248802,0.6207363,0.60392433,0.5874266,0.6838978,0.74953806,0.5419651,0.51506495,0.42312774,0,0,1,2
4785,0.7199438,0.30918026,0.6192542,0.60406643,0.58686864,0.6812624,0.74884427,0.54354364,0.51420695,0.4229692,0,0,1,2
4786,0.71939564,0.30587226,0.6177722,0.60419065,0.5862782,0.6787075,0.74782205,0.5450065,0.5132692,0.4228784,0,0,1,2
4787,0.7188426,0.30259204,0.61626637,0.6043421,0.58564734,0.676128,0.7467818,0.5466072,0.5120541,0.42282417,0,0,1,2
4788,0.7182896,0.29931268,0.6147598,0.60450053,0.5850326,0.673488,0.7458003,0.54828745,0.5107943,0.4227155,0,0,1,2
4789,0.7176993,0.29605868,0.61322534,0.6046715,0.5843919,0.67089164,0.74462414,0.549979,0.50951785,0.4225009,0,0,1,2
4790,0.7170021,0.29288724,0.6115982,0.6048599,0.5837673,0.66883534,0.74289364,0.5516421,0.5083043,0.42215157,0,0,1,2
4791,0.7162689,0.28975734,0.6100792,0.6050429,0.5830513,0.66680914,0.7411527,0.55329734,0.5071275,0.42175323,0,0,1,2
4792,0.7155314,0.28663316,0.6085871,0.6053194,0.5822282,0.6647785,0.7394338,0.55492556,0.5059394,0.4213561,0,0,1,2
4793,0.7147939,0.28350866,0.60705286,0.6056229,0.5813505,0.66289,0.73752284,0.5564747,0.5047511,0.4209725,0,0,1,2
4794,0.71403843,0.28048652,0.605467,0.60585266,0.58046794,0.66107863,0.7354633,0.5578662,0.5036857,0.42063344,0,0,1,2
4795,0.7132926,0.27752784,0.6038346,0.60603935,0.579595,0.6592777,0.73336965,0.55920416,0.5025922,0.42029473,0,0,1,2
4796,0.71255875,0.27454403,0.60200727,0.6062675,0.57878166,0.6574792,0.7312523,0.5605168,0.5015706,0.41991863,0,0,1,2
4797,0.711837,0.27144545,0.6003123,0.60624254,0.5779665,0.6556474,0.72912824,0.56183845,0.5006483,0.41947347,0,0,1,2
4798,0.7111024,0.26818582,0.5985634,0.6060293,0.5771124,0.653851,0.7270622,0.5632508,0.5004308,0.41890648,0,0,1,2
4799,0.71036035,0.2650432,0.59682214,0.60580206,0.5762296,0.65209836,0.7250608,0.56474465,0.49985316,0.41836154,0,0,1,2
4800,0.61739105,0.4755722,0.62709177,0.53815025,0.5847053,0.6682965,0.6939565,0.319403,0.37964627,0.30706447,0,0,1,2
4801,0.6200906,0.47504333,0.62916046,0.53935033,0.58638066,0.67091155,0.6951748,0.3222549,0.3827815,0.30932185,0,0,1,2
