classe,Standardabweichung_y,Variance_z,Variance_y,Standardabweichung_z,Effektivwert_x,Mittlere_Absolute_Abweichung_y,Effektivwert_y,Standardabweichung_x,Mittelwert_x,Variance_x,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_z
1,12586.0,31087600,158567000.0,5572.84,2510.58,11019.4,12591.0,2440.06,590.848,5959850.0,1965.92,4501.07
1,12241.5,27846400,150005000.0,5274.33,2563.33,10628.4,12244.7,2494.42,590.336,6228370.0,1957.25,4275.53
1,12727.0,24973900,162139000.0,4994.89,2703.52,11225.4,12731.9,2632.84,614.144,6938800.0,2117.69,3932.23
1,12645.2,30997500,160061000.0,5564.75,2914.47,11137.0,12647.2,2854.48,588.288,8156190.0,2276.24,4398.46
1,12556.9,29788000,157833000.0,5455.11,3200.91,10979.4,12557.7,3149.55,571.136,9929570.0,2552.38,4403.99
1,12348.3,32855000,152634000.0,5729.06,3413.55,10806.8,12348.3,3353.21,638.976,11255300.0,2594.58,4368.69
1,12058.0,29218000,145542000.0,5402.67,4016.26,10447.2,12059.9,3993.35,428.288,15962800.0,3198.81,4315.46
1,12146.9,26858000,147695000.0,5179.88,3351.7,10669.3,12147.2,3293.85,620.032,10860300.0,2614.81,4110.61
1,12783.2,35000400,163573000.0,5913.15,3660.8,11346.1,12785.5,3620.35,542.72,13120000.0,2942.34,4690.22
1,13030.5,44894600,169965000.0,6696.99,3740.36,11445.8,13031.6,3710.16,474.368,13779100.0,2969.27,5206.69
1,11996.7,35644100,144064000.0,5967.28,6658.44,10272.1,11996.7,6608.17,816.64,43711700.0,5350.59,4682.6
1,10931.2,34238400,119610000.0,5848.43,5905.37,9190.41,10935.5,5876.48,583.424,34567500.0,4763.25,4535.29
1,11172.5,25368300,124949000.0,5034.18,4503.04,9593.38,11177.6,4476.58,487.424,20059800.0,3609.33,3919.65
1,11337.2,30238800,128662000.0,5496.23,4959.96,9638.27,11340.5,4936.45,482.304,24392900.0,4025.06,4219.78
1,11272.1,27543900,127187000.0,5245.6,5451.23,9721.43,11282.5,5423.37,550.4,29442400.0,4279.24,4184.78
1,11768.6,26836600,138638000.0,5177.81,5739.92,10212.7,11772.7,5724.35,422.4,32801000.0,4852.53,4000.11
1,11300.5,26465200,127829000.0,5141.86,4609.62,9672.78,11303.5,4575.96,556.032,20960400.0,3619.98,4106.81
0,10976.3,23976300,120600000.0,4894.11,4374.25,9403.39,10990.0,4344.24,511.488,18891300.0,3516.43,3848.01
1,11507.6,30148300,132559000.0,5488.0,3341.34,9881.61,11509.6,3298.31,534.528,10889800.0,2708.53,4310.38
0,11193.9,24119900,125429000.0,4908.75,3501.48,9624.4,11202.7,3451.7,588.288,11926200.0,2696.65,3910.22
1,11033.5,25666100,121860000.0,5063.64,4232.55,9419.01,11033.5,4195.7,557.312,17621500.0,3373.35,3981.58
1,10674.7,27167000,114062000.0,5209.59,5462.77,8965.35,10675.7,5451.69,347.648,29750700.0,4452.68,4206.59
1,12896.8,31329800,166493000.0,5594.51,4587.91,11334.1,12897.0,4524.69,759.04,20493300.0,3653.11,4494.36
1,12593.5,25913600,158756000.0,5087.99,3294.06,11219.5,12594.5,3243.27,576.256,10529300.0,2616.96,4092.35
1,12360.0,25246500,152922000.0,5022.08,4465.01,10854.7,12363.3,4437.19,497.664,19708400.0,3618.02,3999.35
1,11743.8,29371900,138056000.0,5416.88,4030.01,10109.5,11744.0,3995.02,529.92,15976200.0,3173.26,4333.11
1,11483.9,32892400,132012000.0,5732.32,4055.7,9867.38,11487.4,4011.48,597.248,16108100.0,3200.43,4324.91
0,10840.8,22088900,117640000.0,4697.53,3225.76,9196.19,10850.7,3184.21,516.096,10149300.0,2532.49,3828.46
0,10520.9,23122200,110800000.0,4806.15,2708.64,8850.48,10534.2,2648.13,569.344,7019620.0,2088.06,3854.84
0,10197.6,23248500,104096000.0,4819.25,2509.7,8465.81,10212.3,2441.31,581.888,5965970.0,1961.87,3794.2
0,10778.1,22815100,116283000.0,4774.13,2297.13,9044.05,10787.9,2238.05,517.632,5013900.0,1797.29,3801.8
0,11171.5,23647700,124928000.0,4860.46,2514.03,9446.9,11178.3,2448.77,569.088,6002500.0,1897.74,3814.17
0,10967.7,26908300,120411000.0,5184.72,2603.27,9120.44,10969.7,2536.82,584.448,6441870.0,1995.45,4136.84
0,10499.3,25841700,110345000.0,5080.93,2415.15,8828.61,10500.6,2354.91,536.064,5551150.0,1834.05,4093.19
0,10900.6,29525200,118943000.0,5430.99,2258.03,9074.99,10903.8,2180.74,585.728,4760380.0,1730.06,4323.38
0,10836.0,29201500,117537000.0,5401.14,2138.07,9034.1,10841.6,2071.16,530.688,4294000.0,1645.55,4326.65
1,11548.2,29428900,133494000.0,5422.12,2536.75,9819.62,11555.4,2469.05,582.144,6102320.0,1951.34,4338.06
1,11608.7,26308100,134898000.0,5126.57,2656.25,9860.46,11610.7,2621.24,429.824,6877800.0,2104.34,4114.05
1,11893.7,27866500,141602000.0,5276.24,2833.52,10227.1,11897.0,2783.62,529.408,7756300.0,2224.86,4086.12
1,11829.9,32666900,140085000.0,5712.64,3405.58,10135.3,11831.0,3336.65,681.728,11144400.0,2682.8,4522.03
0,11592.4,21664500,134519000.0,4652.19,2434.46,9999.44,11599.1,2358.9,601.856,5569960.0,1892.94,3659.9
1,11305.9,26665000,127951000.0,5161.24,3121.93,9666.3,11310.7,3061.34,612.096,9381170.0,2460.53,4065.92
0,11285.0,22430400,127479000.0,4733.71,2258.68,9674.58,11290.2,2185.01,572.16,4779060.0,1708.62,3817.0
0,11022.2,22567200,121611000.0,4748.12,2898.73,9299.99,11031.2,2838.94,585.728,8067620.0,2298.38,3688.4
0,9934.7,19157700,98797000.0,4374.77,2773.38,8149.23,9943.62,2709.88,590.08,7350790.0,2162.72,3417.6
0,9303.82,20580800,86647700.0,4534.34,2813.47,7633.54,9313.86,2752.75,581.376,7585220.0,2255.99,3534.34
0,9665.57,20438300,93516800.0,4518.62,2247.98,8009.77,9670.33,2180.91,545.024,4761130.0,1717.47,3562.43
0,8693.0,16226400,75643800.0,4026.19,2017.11,7029.03,8708.69,1944.58,536.064,3785160.0,1526.96,3203.09
0,8500.55,16565100,72331700.0,4067.99,2393.36,6811.4,8518.72,2325.09,567.552,5411470.0,1838.58,3150.23
0,9325.63,18614100,87054500.0,4312.25,2223.96,7621.91,9347.85,2165.43,506.88,4693770.0,1727.58,3371.87
0,9317.3,15720200,86898900.0,3962.89,2359.19,7650.82,9335.82,2288.63,572.672,5243070.0,1841.37,3086.79
0,10082.2,18590400,101752000.0,4309.5,2405.64,8317.55,10089.1,2322.99,625.152,5401680.0,1852.87,3411.59
0,10079.3,18370500,101693000.0,4283.94,2245.91,8331.64,10095.8,2193.68,481.536,4817050.0,1762.29,3382.34
0,10082.8,18351200,101764000.0,4281.68,2668.15,8440.02,10091.1,2610.98,549.376,6824050.0,2102.51,3396.89
0,10305.3,22514900,106306000.0,4742.62,2843.28,8413.06,10310.2,2784.86,573.44,7763190.0,2178.29,3661.35
0,10545.8,23367700,111325000.0,4831.6,2381.6,8701.3,10549.2,2309.23,582.656,5337860.0,1832.38,3800.83
0,9911.81,22363900,98342400.0,4726.68,2487.64,8098.98,9921.14,2426.4,548.608,5893290.0,1931.89,3753.9
0,9761.06,22710500,95373600.0,4763.17,2881.63,7849.15,9769.2,2822.85,579.072,7976460.0,2238.46,3749.43
0,9714.98,23499300,94475400.0,4845.18,3042.73,7861.63,9731.67,2998.51,516.864,9000060.0,2384.34,3773.9
0,9106.45,24114500,83010400.0,4908.19,3197.6,7347.5,9122.06,3128.11,663.04,9794840.0,2500.96,3910.13
0,8738.97,19384000,76446000.0,4400.53,2960.72,7042.1,8746.86,2915.84,513.536,8510620.0,2336.76,3506.72
0,8542.93,23077800,73054700.0,4801.53,3088.19,6730.37,8544.22,3002.99,720.384,9027000.0,2392.37,3777.18
0,7933.42,17585300,63002100.0,4191.39,2682.99,6317.73,7946.91,2604.97,642.304,6792650.0,2074.87,3304.99
0,9207.1,22876900,84855500.0,4780.59,3248.27,7406.87,9215.58,3196.74,576.256,10229400.0,2538.63,3790.21
0,9342.96,25935000,87378400.0,5090.1,3369.65,7481.85,9351.48,3312.07,620.288,10980800.0,2633.18,4082.67
0,10710.0,26398500,114820000.0,5135.38,3150.54,8933.25,10714.8,3105.61,530.176,9654450.0,2519.84,4140.48
0,9804.71,22629500,96228500.0,4754.67,2989.76,7927.52,9810.43,2922.51,630.528,8549640.0,2295.36,3675.34
0,9645.6,22367500,93130800.0,4727.07,2895.62,7862.17,9662.62,2832.05,603.392,8028560.0,2244.5,3738.49
0,9896.72,19131500,98043000.0,4371.77,2723.99,8189.12,9900.13,2658.22,594.944,7073230.0,2122.57,3399.78
0,10123.5,20518800,102587000.0,4527.5,3071.79,8338.95,10136.3,3023.09,544.768,9148250.0,2442.97,3595.81
0,9798.31,18019200,96102900.0,4242.77,2661.21,7994.56,9809.03,2587.66,621.312,6702690.0,2079.91,3344.41
0,10519.4,23470800,110769000.0,4842.25,3081.29,8724.59,10528.4,3023.3,594.944,9149520.0,2405.89,3740.9
0,10432.6,18504600,108947000.0,4299.54,2650.11,8807.2,10437.2,2589.02,565.76,6709730.0,2119.81,3328.79
0,9939.05,15394100,98883700.0,3921.57,2570.67,8204.33,9943.34,2510.32,553.728,6308020.0,1962.28,3054.9
0,10181.5,19685100,103766000.0,4434.57,2274.59,8547.31,10199.2,2207.56,548.096,4878210.0,1750.19,3497.52
0,10240.0,18938800,104963000.0,4349.69,2474.99,8478.77,10245.1,2405.49,582.4,5792190.0,1964.72,3349.39
0,9527.56,25377500,90865300.0,5035.09,2736.54,7719.3,9551.38,2686.45,521.216,7224230.0,2204.62,3981.86
0,9711.68,26981400,94411100.0,5191.77,2334.12,7942.07,9711.68,2269.54,545.28,5155960.0,1811.83,4076.39
1,11298.4,26975400,127782000.0,5191.19,2861.14,9766.76,11302.4,2790.62,631.296,7795360.0,2251.19,4128.62
0,10935.3,24796500,119701000.0,4977.12,2899.76,9193.81,10962.6,2862.04,466.176,8199480.0,2299.1,3976.9
0,10663.4,22689300,113822000.0,4760.95,2697.49,8923.02,10672.5,2633.36,584.704,6941520.0,2121.28,3651.36
1,11790.5,30002500,139155000.0,5474.72,2559.33,10124.5,11825.7,2503.44,531.968,6273480.0,1979.61,4346.25
0,11275.7,20065100,127269000.0,4477.17,2555.79,9725.44,11280.6,2494.97,554.24,6231090.0,1968.36,3584.0
0,11362.7,25481600,129240000.0,5045.41,2563.04,9742.8,11371.0,2509.28,522.24,6302770.0,2012.79,3963.09
1,11760.2,26969100,138441000.0,5190.58,2467.3,10185.5,11770.5,2397.7,581.888,5754730.0,1911.97,4152.14
0,11657.0,24489700,136021000.0,4946.23,3141.43,10064.4,11671.6,3080.92,613.632,9501560.0,2423.03,3981.26
1,12081.2,24189300,146102000.0,4915.81,2805.74,10537.0,12083.6,2740.04,603.648,7515310.0,2229.77,3864.95
1,12857.5,29301100,165481000.0,5410.34,3058.91,11281.4,12859.7,3007.23,559.872,9052500.0,2381.47,4340.41
1,11732.4,24782600,137786000.0,4975.72,2284.35,10094.9,11737.3,2200.17,614.4,4845600.0,1756.36,3968.97
1,11646.6,29569400,135778000.0,5435.06,2472.26,9953.71,11650.6,2410.16,550.656,5814680.0,1952.62,4402.26
1,11694.6,23810700,136900000.0,4877.18,2598.65,10045.0,11694.7,2538.57,555.52,6450810.0,1995.63,3916.94
1,11947.7,30539400,142891000.0,5523.48,2458.53,10270.4,11953.3,2396.25,549.888,5747760.0,1939.19,4429.18
1,12195.2,24292500,148872000.0,4926.28,2287.66,10633.1,12207.5,2211.33,585.984,4894900.0,1769.75,4004.32
1,12383.5,28180000,153505000.0,5305.83,2407.54,10780.4,12388.7,2332.88,594.944,5447760.0,1862.56,4361.8
1,12646.2,30441800,160087000.0,5514.65,2658.18,11074.9,12649.7,2592.09,589.056,6725630.0,2080.98,4456.0
1,12323.5,23942400,152020000.0,4890.65,2663.77,10793.0,12339.9,2616.62,498.944,6853560.0,2068.94,3874.96
1,12483.3,27403800,155989000.0,5232.25,2907.49,10966.6,12483.3,2848.93,580.608,8124510.0,2277.66,4187.94
1,12477.3,40081600,155839000.0,6327.83,3432.06,10855.1,12477.3,3389.7,537.6,11501500.0,2604.75,4770.38
1,11994.9,26390100,144021000.0,5134.56,3274.13,10495.9,12001.8,3227.14,552.704,10424900.0,2567.52,4078.78
1,12169.4,28687800,148243000.0,5353.43,2746.87,10709.2,12169.4,2687.97,565.76,7232440.0,2126.98,4222.04
1,12883.2,35914900,166142000.0,5989.9,3845.92,11332.9,12885.2,3805.44,556.544,14495800.0,3059.44,4845.49
1,12921.7,31964200,167137000.0,5650.86,4197.06,11453.2,12928.8,4159.14,562.944,17315800.0,3337.17,4550.35
1,11442.7,27246000,131066000.0,5217.16,5575.98,9837.71,11457.1,5536.87,659.2,30687700.0,4534.67,4150.91
0,10668.0,31230600,113920000.0,5585.64,3305.43,8916.22,10677.4,3248.12,612.864,10560900.0,2638.55,4421.27
1,11262.7,33059000,126975000.0,5746.82,5716.22,9542.55,11287.7,5684.82,598.272,32349600.0,4696.3,4511.9
0,10553.5,25927000,111489000.0,5089.31,3532.99,8862.52,10555.2,3491.34,540.928,12201700.0,2763.72,4080.44
1,11645.3,26769700,135749000.0,5171.36,3740.08,10105.9,11645.3,3687.59,624.384,13612000.0,2997.83,4122.71
1,11399.8,28716600,130086000.0,5356.1,5486.53,9738.6,11411.9,5466.14,472.576,29908600.0,4447.15,4163.92
1,11833.3,30450900,140167000.0,5515.47,5742.77,10166.3,11862.9,5728.56,403.712,32849200.0,4387.78,4331.52
1,11281.9,26570900,127408000.0,5152.12,4461.41,9720.42,11289.0,4425.98,561.152,19608900.0,3598.77,4081.58
1,11846.1,28948200,140471000.0,5377.67,3609.06,10223.2,11851.1,3560.5,590.08,12689800.0,2780.7,4167.23
1,11305.1,21917700,127934000.0,4679.29,4211.16,9781.37,11305.5,4183.42,482.56,17518500.0,3350.39,3696.26
1,11341.1,24689000,128749000.0,4966.32,5534.96,9761.66,11349.9,5508.56,539.904,30374700.0,4662.12,3929.19
1,10629.4,28083700,113097000.0,5296.75,5148.2,8869.93,10653.9,5113.88,593.408,26178000.0,4221.98,4225.69
1,11461.3,30652400,131492000.0,5533.69,5865.4,9785.09,11467.6,5849.63,429.824,34252400.0,4770.47,4401.6
1,12749.5,29029800,162711000.0,5385.23,5824.05,11288.5,12749.6,5776.67,741.376,33403400.0,4645.62,4222.6
1,12287.7,28714400,151139000.0,5355.9,4384.45,10808.1,12288.8,4339.21,628.224,18847600.0,3511.3,4273.33
1,11882.7,24312000,141340000.0,4928.25,3467.79,10373.1,11883.9,3422.01,561.664,11721800.0,2776.76,3880.94
1,11457.8,32098000,131413000.0,5662.67,3662.3,9934.44,11457.8,3612.3,603.136,13061800.0,2831.91,4439.14
0,10592.2,25444700,112307000.0,5041.75,3842.37,8943.57,10604.0,3815.68,452.096,14574000.0,3005.94,3970.59
0,10781.9,23512200,116366000.0,4846.51,3655.97,9187.95,10798.1,3609.94,578.304,13044700.0,2916.7,3876.61
0,10421.2,21432400,108711000.0,4627.2,3030.61,8698.74,10426.3,2991.16,487.424,8955980.0,2296.13,3688.12
0,10336.8,21353300,106956000.0,4618.65,2628.1,8651.27,10349.4,2567.1,562.944,6596600.0,2063.4,3642.11
0,10809.0,24741900,116952000.0,4971.63,2708.21,8951.73,10812.6,2643.88,586.752,6997120.0,2118.02,3927.15
0,11056.6,23874700,122370000.0,4883.73,2712.89,9305.12,11071.3,2645.98,598.784,7008220.0,2114.1,3887.04
1,11461.4,28188100,131495000.0,5306.59,2538.7,9776.9,11463.7,2473.74,570.624,6125520.0,1972.07,4239.24
0,11068.1,29014300,122626000.0,5383.8,3053.78,9219.7,11076.9,2988.84,626.432,8942100.0,2338.11,4215.24
0,10857.3,26127700,117999000.0,5108.97,2264.26,9072.9,10865.5,2192.44,565.76,4811610.0,1762.55,4075.56
0,11128.9,29952400,123976000.0,5470.14,2315.53,9403.26,11132.8,2269.17,461.056,5154280.0,1771.05,4357.53
1,11675.4,29255100,136450000.0,5406.09,2678.17,9996.19,11681.3,2616.78,570.112,6854410.0,2094.17,4262.1
1,12254.9,26876100,150333000.0,5181.62,3106.81,10658.5,12255.2,3063.82,515.072,9396370.0,2466.87,4122.02
1,12072.4,27505700,145888000.0,5241.96,2578.68,10467.4,12081.4,2499.11,635.648,6251810.0,2028.93,4213.82
0,11103.4,24694600,123409000.0,4966.88,2970.05,9483.83,11115.3,2908.43,601.856,8467450.0,2356.26,3801.91
1,11517.2,24401200,132779000.0,4937.29,2696.24,9836.96,11522.7,2639.62,549.632,6974590.0,2109.17,3842.47
1,11460.9,30945800,131485000.0,5560.11,2490.53,9663.87,11462.0,2434.94,523.264,5934850.0,1953.44,4407.58
0,10940.5,24228300,119813000.0,4919.76,2407.63,9311.12,10958.0,2357.77,487.424,5564640.0,1827.32,3862.46
0,11149.3,20189700,124432000.0,4491.04,2734.99,9570.5,11149.5,2661.13,631.296,7088700.0,2136.24,3586.61
0,10178.4,24148200,103704000.0,4911.62,2995.86,8409.1,10224.4,2947.97,533.504,8699230.0,2354.77,3878.1
0,10376.6,23528000,107783000.0,4848.14,2802.41,8698.87,10380.6,2746.44,557.312,7550460.0,2173.43,3643.86
0,9854.89,18645400,97216100.0,4315.88,2366.71,8124.47,9860.33,2300.28,556.8,5296570.0,1803.06,3423.38
0,9028.83,19729000,81601300.0,4439.51,2331.98,7331.8,9037.21,2267.76,543.488,5147880.0,1756.84,3465.68
0,8797.61,14906300,77475500.0,3858.94,2476.61,7134.76,8808.03,2428.22,487.168,5902150.0,1924.06,2984.7
0,9269.7,17521300,86013300.0,4183.75,2273.23,7518.71,9273.41,2204.63,554.24,4865260.0,1755.64,3313.42
0,9527.71,18707500,90868200.0,4323.05,2452.69,7776.96,9534.85,2395.55,526.336,5744400.0,1895.51,3321.0
0,9736.09,18831800,94886400.0,4337.39,2136.12,8095.74,9744.49,2059.27,567.808,4244850.0,1655.28,3430.91
0,10138.4,19296100,102890000.0,4390.54,2555.82,8444.86,10141.5,2485.98,593.408,6186290.0,1984.14,3414.59
0,9476.42,17489800,89892500.0,4179.99,2272.65,7722.06,9494.41,2207.09,541.952,4876120.0,1784.72,3294.4
0,10435.1,23463800,109000000.0,4841.52,2986.19,8543.51,10454.5,2935.42,548.352,8625290.0,2381.58,3692.45
0,10222.3,22486400,104601000.0,4739.61,3032.74,8448.91,10225.0,2971.9,604.416,8841040.0,2442.61,3768.79
0,10059.1,22226300,101288000.0,4712.12,2876.51,8334.83,10075.5,2820.02,567.296,7960450.0,2274.9,3669.25
0,10228.0,23682900,104716000.0,4864.07,2730.51,8465.92,10248.4,2674.73,549.12,7161330.0,2164.28,3827.56
0,9310.15,21613400,86765700.0,4646.7,2854.84,7483.68,9318.28,2795.66,578.304,7823510.0,2204.66,3666.81
0,9896.51,23233500,98038900.0,4817.71,2899.03,8170.21,9918.0,2853.51,511.744,8150670.0,2291.97,3792.51
0,9321.35,21773900,86974500.0,4663.92,3443.36,7619.58,9335.26,3395.32,573.184,11539700.0,2717.71,3676.66
0,9361.27,23825000,87721200.0,4878.64,2894.85,7600.94,9372.85,2842.39,548.608,8087270.0,2243.77,3823.7
0,8144.66,21690000,66401900.0,4654.92,2718.44,6439.49,8168.4,2651.44,599.808,7037170.0,2121.57,3706.56
0,8349.2,21691600,69778900.0,4655.09,2867.37,6610.2,8365.15,2807.6,582.4,7890520.0,2254.81,3605.44
0,9476.38,26987900,89891600.0,5192.39,3595.1,7544.17,9478.67,3559.99,501.248,12686200.0,2819.82,3879.88
0,9034.68,22596200,81707100.0,4751.17,3572.26,7330.84,9046.12,3529.12,553.472,12467200.0,2780.91,3806.98
0,7748.46,13305100,60098700.0,3645.79,2329.26,4999.78,7773.68,2232.29,665.088,4988110.0,1538.43,2350.58
2,161.483,240620,26102.9,490.285,633.568,112.005,558.878,334.018,538.368,111680.0,262.441,386.058
2,161.344,233424,26058.0,482.898,631.599,101.566,543.661,325.208,541.44,105866.0,264.346,385.932
2,156.605,237680,24549.7,487.28,636.766,103.723,554.049,325.858,547.072,106290.0,261.854,394.477
2,158.997,234590,25305.4,484.102,606.185,96.7475,540.033,322.496,513.28,104108.0,246.418,381.42
1,729.049,490443,532044.0,699.966,742.135,300.073,897.096,512.153,537.088,262564.0,381.047,514.299
1,10277.9,101291000,105741000.0,10059.3,3676.87,6007.54,10287.6,3631.59,575.232,13201700.0,2214.86,6268.8
0,10526.2,28265200,110912000.0,5313.84,2766.27,8653.89,10532.6,2717.7,516.096,7393280.0,2156.58,4151.03
0,9833.68,22910200,96798000.0,4784.06,3258.35,7990.97,9838.26,3197.11,628.736,10231800.0,2534.16,3788.87
0,9623.23,20295600,92699200.0,4502.81,2807.08,7973.57,9637.3,2758.42,520.448,7616470.0,2192.81,3504.19
0,11061.8,25593500,122486000.0,5056.48,2827.57,9385.09,11063.5,2770.8,563.712,7685040.0,2177.04,3990.67
0,10354.4,20098400,107322000.0,4480.88,2619.81,8595.97,10358.4,2549.25,603.904,6505190.0,2076.15,3506.62
0,10149.8,18567700,103122000.0,4306.87,2434.46,8473.45,10150.8,2367.75,566.016,5611860.0,1913.3,3388.68
0,10731.6,20834300,115282000.0,4562.18,2438.24,8985.7,10732.6,2381.43,523.264,5676900.0,1844.65,3555.32
0,11120.1,22026500,123780000.0,4690.89,2526.24,9433.97,11126.3,2480.17,480.256,6157410.0,1993.65,3706.55
0,11076.2,18554900,122804000.0,4305.39,3019.6,9455.8,11080.5,2959.84,597.76,8769410.0,2373.9,3389.26
0,10683.4,18766300,114250000.0,4329.84,2096.64,9058.5,10700.6,2000.47,627.712,4005880.0,1631.69,3505.68
0,10415.9,23471700,108599000.0,4842.34,2376.35,8656.6,10438.6,2324.69,492.8,5409600.0,1882.27,3804.79
0,9595.96,21076000,92174700.0,4588.57,2508.07,7913.08,9613.36,2425.44,638.464,5888660.0,1946.13,3631.97
0,9959.16,22955400,99284200.0,4788.79,2708.39,8222.16,9961.9,2638.32,612.096,6967680.0,2136.39,3764.46
0,11108.6,20504100,123525000.0,4525.88,2582.19,9438.42,11110.5,2507.72,615.68,6294930.0,2015.28,3536.93
0,11120.5,23470400,123789000.0,4842.2,2822.95,9482.51,11122.3,2735.85,695.808,7492390.0,2179.43,3784.68
1,11575.2,32534900,134119000.0,5701.09,2585.32,9820.5,11575.4,2529.89,532.48,6406760.0,2018.8,4552.55
0,11278.3,26445200,127328000.0,5139.92,2850.35,9617.26,11294.5,2792.39,571.904,7805230.0,2242.25,4096.24
1,11423.9,29398200,130636000.0,5419.3,2640.84,9671.02,11460.9,2591.08,510.208,6720420.0,2069.81,4324.02
1,11900.1,32647500,141754000.0,5710.94,2918.35,10350.8,11905.0,2868.79,535.552,8238220.0,2283.01,4531.44
1,12454.9,36369100,155279000.0,6027.66,3065.57,10809.6,12458.2,3015.76,550.4,9103900.0,2352.18,4770.16
1,11911.6,22980600,142029000.0,4791.41,2677.2,10344.4,11917.1,2619.8,551.424,6870210.0,2088.69,3836.62
1,13005.6,30244400,169314000.0,5496.74,2911.81,11501.3,13008.3,2852.19,586.24,8143120.0,2217.98,4339.07
1,12053.9,25595900,145443000.0,5056.71,2327.83,10450.5,12067.0,2256.22,572.928,5095630.0,1802.92,4074.31
1,11683.9,25502300,136650000.0,5047.46,2636.71,10009.1,11685.8,2554.95,651.52,6534310.0,2002.55,4000.68
0,11068.9,25558000,122644000.0,5052.96,2413.48,9323.82,11081.8,2358.38,512.768,5567540.0,1838.33,4058.77
1,11633.9,26892800,135484000.0,5183.24,2658.79,9909.4,11645.7,2597.4,568.064,6753230.0,2084.59,4114.61
1,12373.1,30272800,153247000.0,5499.32,2662.88,10724.3,12376.7,2586.78,632.064,6698120.0,2066.47,4355.66
1,11741.6,26520700,138003000.0,5147.25,2411.36,10153.4,11744.6,2349.08,544.512,5523710.0,1911.9,4123.62
1,12854.3,35140900,165400000.0,5925.01,3198.03,11200.7,12859.8,3157.2,509.44,9977870.0,2488.39,4720.61
1,12342.6,26495700,152493000.0,5144.82,2549.6,10795.0,12342.7,2491.11,542.976,6211840.0,2000.34,4112.52
1,12460.0,29299600,155407000.0,5410.21,3603.73,10883.0,12460.4,3566.58,516.096,12733300.0,2868.92,4304.64
1,12166.0,26446200,148161000.0,5140.01,3037.56,10642.7,12166.6,2976.09,608.0,8865950.0,2430.91,4110.79
1,11797.3,26196400,139315000.0,5115.68,3321.74,10229.9,11797.5,3284.91,493.312,10801400.0,2592.34,4035.9
1,12031.5,31559400,144902000.0,5614.96,3068.69,10431.2,12033.5,3020.04,544.256,9129780.0,2401.48,4427.06
1,12207.3,31714500,149168000.0,5628.75,3906.85,10695.2,12207.3,3854.16,639.488,14869400.0,3112.21,4494.83
1,12928.6,41545800,167315000.0,6442.38,4104.1,11375.6,12928.7,4064.81,566.528,16539200.0,3351.11,5157.9
1,12017.2,31202900,144558000.0,5583.16,5334.97,10360.4,12022.9,5291.46,679.936,28027600.0,4241.22,4381.55
1,11054.3,30953600,122320000.0,5560.82,6749.18,9300.3,11060.5,6731.03,494.592,45352200.0,5577.6,4258.59
